,economically_inactive_student_including_full_time_students,objectid,all_categories_economic_activity,economically_active_employee_part_time,economically_active_employee_full_time,economically_active_self_employed,economically_active_unemployed,economically_active_full_time_student,economically_inactive_retired,cartodb_id,economically_inactive_looking_after_home_or_family,economically_inactive_long_term_sick_or_disabled,economically_inactive_other,unemployed_age_16_to_24,unemployed_age_50_to_74,unemployed_never_worked,long_term_unemployed,full_time_,part_time_,unemployed,retired_pc,lng,lat,the_geom,Local Authority Code,Local Authority Name,Region/Country Code,Region/Country Name,Supergroup Code,Supergroup Name,Group Code,Group Name,Subgroup Code,Subgroup Name
E00084863,7,179174,286,32,170,25,10,6,16,179174,16,2,2,1,1,0,3,59.4405594405594,11.188811188811199,3.4965034965035,5.594405594405591,-0.696676961,52.00893444,0106000020E610000001000000010300000001000000180000008DEF8819FE58E6BFAC3733F6B3004A40CE4C9C1F594EE6BF65D8D921D5004A40693EDC2B6D41E6BFE02E9B12C5004A40441751963F3AE6BFF96477D119014A401359FF30CF4FE6BF20C8874AFF004A4065F5CB82E649E6BF76A37A5019014A40F4F9B7037757E6BF9033F47718014A40D588880B6358E6BF87B0831B3A014A40B7899F58EA39E6BF236E58DF34014A40B622D7826D3AE6BFEA67FEA64A014A403768BC416454E6BF4C7D02684A014A40DE1E5FDE3E56E6BF5EA23A7354014A40C94F42248955E6BF5956AA0864014A40C8D1E5F36348E6BFA8F383206C014A4039D967A67549E6BFF702AAA484014A4045528BA87E4EE6BF77F370B884014A400DDEB33F3728E6BFD422E200B4014A406146AB4E9F1DE6BF1F23764092014A40D6ED6E8EF507E6BF4BE18B9E05014A40A9024F432130E6BF7AF5FF26B2004A40A170042CE544E6BF9416A1578F004A40EB171F9F4E45E6BF3239DEB5AE004A409EC81915195EE6BFF225F6D7A2004A408DEF8819FE58E6BFAC3733F6B3004A40,E06000042,Milton Keynes,E12000008,South East,5,Urbanites,5a,Urban Professionals and Families,5a2,Multi-Ethnic Professionals with Families
E00084860,4,179175,232,26,101,22,12,6,39,179175,6,11,5,2,1,1,6,43.5344827586207,11.2068965517241,5.17241379310345,16.8103448275862,-0.84176337,52.05303189999999,0106000020E610000001000000010300000001000000070000008EBE916365EAEABF090C9AF2E0064A403FDEF49885DCEABF6ED15BDFCC064A40D47B4986A1EFEABF6BA6F5B697064A402533DC3977FBEABF3749EA8AA5064A404CF91B2CDE0BEBBFD31EE0F6C7064A40E3B08CD0E5FEEABFBB7D6118F8064A408EBE916365EAEABF090C9AF2E0064A40,E06000042,Milton Keynes,E12000008,South East,5,Urbanites,5a,Urban Professionals and Families,5a2,Multi-Ethnic Professionals with Families
E00084861,9,179177,239,36,113,24,8,7,24,179177,12,1,5,2,4,0,3,47.2803347280335,15.0627615062762,3.3472803347280298,10.0418410041841,-0.69791402,52.01880041,0106000020E6100000010000000103000000010000000F000000688465A6D549E6BFE6F13C8C9F024A401382B2096444E6BFF476EAA484024A400C5B4471154DE6BF58DAD4507B024A408564CB1D3347E6BF91E906F646024A40387DDD694450E6BF0F00300E3C024A407F3F2DA54D5EE6BF70B3A35C53024A402D26E381F862E6BFA025E43B30024A4013AE555DBC6DE6BFABB589885F024A4025C3D4DE655DE6BF85E4DC0A7E024A408D81D20EEB65E6BF22AA9C0581024A40AE8E5C4CA467E6BFD72AFDE492024A400FF1FBB82C59E6BF3B70B5C398024A409B63452CC755E6BFF43242DF8C024A40F52A683A9354E6BF154DA167A4024A40688465A6D549E6BFE6F13C8C9F024A40,E06000042,Milton Keynes,E12000008,South East,6,Suburbanites,6a,Suburban Achievers,6a1,Indian Tech Achievers
E00084868,10,179186,258,30,162,19,6,7,7,179186,7,8,2,0,0,1,2,62.7906976744186,11.6279069767442,2.3255813953488396,2.7131782945736402,-0.6858898090000001,52.01461118,0106000020E61000000100000001030000000100000012000000920B36502AF3E5BF1DD1F020F6014A40A80267D69DE5E5BF7A25B49EE6014A4043069604F0DDE5BFEAF60C28FE014A406206AA9384DFE5BFDE9256700E024A4079DF3C5B51D4E5BFD020CA231C024A40A14A03B07AD2E5BF929B162406024A4096132B94E3DAE5BFFE905DDBFE014A40F241A88A86E0E5BF0DEE6CA1DE014A40E435CA9D8CE9E5BF276BC368E1014A40826E4E78F4EDE5BFCC5B8AA1D2014A40709327F54DEAE5BF360E2EB5A5014A4003E4866640F0E5BF615A306699014A4053879BE08001E6BF96571CA6D4014A403D260063110EE6BF786863C1DD014A40EA40E5069D12E6BFE6561BBAF1014A4022BCC9D98F00E6BF6B711C4026024A40ADEEB058F0FDE5BFD4B269DE00024A40920B36502AF3E5BF1DD1F020F6014A40,E06000042,Milton Keynes,E12000008,South East,5,Urbanites,5a,Urban Professionals and Families,5a2,Multi-Ethnic Professionals with Families
E00084869,12,179188,283,43,154,25,4,12,16,179188,12,3,2,1,2,0,1,54.416961130741996,15.1943462897527,1.41342756183746,5.65371024734982,-0.678756989,52.01344602,0106000020E61000000100000001030000000100000012000000ED19627B71B3E5BFC72E3AF8F6014A402100784121B5E5BF4A0C2D31E8014A4076D525A401A9E5BFBF03C561D5014A402D90B3B5CEA9E5BF6CEDE410D1014A404502281EDCA6E5BF2019CF42C8014A40EB7659F1C0A3E5BFC0DDB4FDAE014A40644C465396A1E5BF05DDA5EAA8014A406B22A69CF9A9E5BF9905B3B19C014A405B719904B7CFE5BF893E994865014A40567A243EE9D0E5BF710FFC1B8A014A40564132EFE0C0E5BF5958E52F96014A402FF019AE0DC9E5BF2AB919049C014A4024AB7B2073C4E5BF7D3C3B34B0014A405A690928ADC8E5BFD5A5ABF4D5014A40BFF677859FC1E5BF90AFC444D2014A40ECE48E66C2BAE5BFFDD8B61DE2014A40A93543254BBCE5BF12513B78F3014A40ED19627B71B3E5BFC72E3AF8F6014A40,E06000042,Milton Keynes,E12000008,South East,6,Suburbanites,6a,Suburban Achievers,6a1,Indian Tech Achievers
E00175442,4,179271,214,32,118,21,10,3,12,179271,6,7,1,2,1,1,2,55.140186915887796,14.9532710280374,4.67289719626168,5.607476635514019,-0.713114358,52.04392345,0106000020E6100000010000000103000000010000000F00000026E59A0AC1C6E6BFF97D3233D5054A40FC76C86E2EC1E6BF6B115ECBBF054A4056998ED45FC4E6BF4671C1AE92054A4042A1EB3F24B3E6BF719F62CC80054A40D8AC4033AFB9E6BF7882BEFD63054A402AAAD303A393E6BF4EEFDF467F054A406B2A52F9178EE6BF6CD6680F6A054A40FBD662352897E6BF4926903B42054A40B8AB3A7876BFE6BFB82EDF880F054A4093FFB6D0BAECE6BFEF17DD9E73054A4029E294F990E0E6BF9EBE4EDDB0054A40B8D1F5D6A7CEE6BF56C7459BA8054A40EF13A50DA5CFE6BF8BB116F4C6054A4084D890ECDED8E6BF7748FA7DC3054A4026E59A0AC1C6E6BFF97D3233D5054A40,E06000042,Milton Keynes,E12000008,South East,5,Urbanites,5a,Urban Professionals and Families,5a2,Multi-Ethnic Professionals with Families
E00175443,0,179272,113,8,77,5,1,3,5,179272,7,6,1,1,0,0,0,68.141592920354,7.07964601769912,0.8849557522123891,4.42477876106195,-0.687016617,52.04546931,0106000020E610000001000000010300000001000000070000004661E65434F6E5BF457C1E20E6054A4065C7A8877FF2E5BF11A33FF9E1054A4038166B3234ECE5BF3D509520B2054A403DB8A39E2C02E6BF1E303F6AB9054A40E853D73D150AE6BFF53FB4DEC6054A400D9890BD2E07E6BF70E8BB19D4054A404661E65434F6E5BF457C1E20E6054A40,E06000042,Milton Keynes,E12000008,South East,4,Multicultural Metropolitans,4c,Asian Traits,4c3,Inner City Ethnic Mix
E00175440,7,179273,135,12,82,14,5,4,2,179273,5,1,3,2,1,0,1,60.7407407407407,8.888888888888891,3.7037037037037,1.48148148148148,-0.695000428,52.04760466,0106000020E6100000010000000103000000010000000A0000005D71B7348031E6BFF71EE24F2E064A40F044EF76F232E6BF969C0CA4EA054A40A40447431E3AE6BFC048596FDB054A404767A744883AE6BF72355D7EDC054A40A7168794F536E6BF38862EFCEB054A4066395DF07542E6BF4C7BE4E803064A409A87DA987946E6BF7E63674248064A40422233A2733CE6BF29B502C247064A405594C8939236E6BFEE79536059064A405D71B7348031E6BFF71EE24F2E064A40,E06000042,Milton Keynes,E12000008,South East,4,Multicultural Metropolitans,4a,Rented Family Living,4a2,Social Renting New Arrivals
E00175441,7,179274,99,8,56,8,4,3,2,179274,9,0,2,0,0,0,1,56.5656565656566,8.08080808080808,4.04040404040404,2.02020202020202,-0.70035231,52.04775324,0106000020E61000000100000001030000000100000006000000CEA0AC56726CE6BF81306F3330064A40690088F56F6DE6BF897BF05326064A4074536BB15A5FE6BF4D4D74D217064A40C5263D8CB063E6BF9DCF64C20E064A409EBCF15DEA74E6BF60E85BFF20064A40CEA0AC56726CE6BF81306F3330064A40,E06000042,Milton Keynes,E12000008,South East,3,Ethnicity Central,3d,Aspirational Techies,3d2,Established Tech Workers
E00175446,8,179275,217,37,107,18,8,7,11,179275,16,4,1,3,0,0,2,49.3087557603687,17.0506912442396,3.68663594470046,5.06912442396313,-0.7017617890000001,52.03455011,0106000020E6100000010000000103000000010000000B0000009983A954785EE6BF08692F4B7E044A4049A2573AB959E6BF98F9050B78044A402DCB4FCC1A64E6BF732CD44C62044A4030DCA1D3C166E6BF60FBCE4355044A4081A770BADF77E6BF9FBAD65460044A40530F75D0B38DE6BF4EDFE8E457044A40B17204AA0A8EE6BFEA63C5A96E044A4011281C7FA58EE6BF9CFF3AD882044A405E808BD2AD84E6BF2D7D6A6D8A044A402534BF5B8C73E6BF781B467874044A409983A954785EE6BF08692F4B7E044A40,E06000042,Milton Keynes,E12000008,South East,6,Suburbanites,6a,Suburban Achievers,6a1,Indian Tech Achievers
E00175447,14,179276,244,28,136,29,8,4,3,179276,14,2,6,3,0,2,0,55.7377049180328,11.4754098360656,3.2786885245901605,1.22950819672131,-0.71171424,52.03280104,0106000020E610000001000000010300000001000000140000005806E24ED7BDE6BFA36E107F48044A4041C75AA5E3BCE6BFC050C61A06044A40FB55FC36E7B4E6BFAD12CCF40F044A4092221470CDAFE6BF104C9744E8034A4016B02E8B2FC7E6BF54D779DEB1034A40BF8E63A777C7E6BFD2468D879A034A40D4007A9E0FC7E6BF53052932DD034A40B69A4C0CDFDCE6BF71B7BB310B044A40308ED4CEBBDAE6BF8F56138015044A4081AAE1C22FE5E6BF22CFC7E02B044A40DB80B0A3BFDEE6BF9BD3339A2F044A40475C7DEBF4DFE6BFC576F15E3F044A406222DA7823EAE6BF5C6093A461044A403486A27CD9DBE6BF4FBCE30E70044A40E1BBE2A600D6E6BF3F9CAF4989044A402DF783662DD4E6BFD8F9942E76044A407108520B1DC2E6BF011091EF6C044A40D943EB2B7CC6E6BF05B5371744044A40759FB8C289C1E6BF3DCE5C1B54044A405806E24ED7BDE6BFA36E107F48044A40,E06000042,Milton Keynes,E12000008,South East,4,Multicultural Metropolitans,4a,Rented Family Living,4a2,Social Renting New Arrivals
E00175444,7,179277,164,14,95,13,7,8,11,179277,3,5,1,1,4,1,3,57.92682926829271,8.53658536585366,4.26829268292683,6.70731707317073,-0.652204247,52.01590443,0106000020E61000000100000001030000000100000006000000B4036099B6D3E4BF1E6667B204024A404A35712674D2E4BF51FCCA04FC014A4082A807B75CE0E4BFB4335CDBF8014A40D168E4F0C4EAE4BFAE326F4411024A40C0203998ECDDE4BF81EA86A020024A40B4036099B6D3E4BF1E6667B204024A40,E06000042,Milton Keynes,E12000008,South East,5,Urbanites,5a,Urban Professionals and Families,5a3,Families in Terraces and Flats 
E00175445,17,179278,225,28,130,23,3,7,2,179278,12,3,0,0,0,0,2,57.77777777777779,12.444444444444402,1.33333333333333,0.8888888888888891,-0.7082483,52.03447005,0106000020E6100000010000000103000000010000000F0000003F694077D7AFE6BF73521877A8044A400F725EFDCCACE6BF25BA5EDA6D044A4011281C7FA58EE6BF9CFF3AD882044A40B17204AA0A8EE6BFEA63C5A96E044A4088968C104697E6BF0458DC766E044A40393DEE9B229CE6BFA002D6554C044A40C930C84294A0E6BF01576CAF4E044A404E8147C45CA0E6BFD4DDA58C3A044A407D0ED9A8E4A7E6BF0A4BB5BC2F044A40745887E574ABE6BF0389C6EB50044A401996769D2FB5E6BFA7FFA1BA4E044A409B95B70609BEE6BF9ECB849D67044A406E50E7B1C2B8E6BFD5BF4C4F75044A402DD755915AB9E6BF64824872A8044A403F694077D7AFE6BF73521877A8044A40,E06000042,Milton Keynes,E12000008,South East,4,Multicultural Metropolitans,4a,Rented Family Living,4a2,Social Renting New Arrivals
E00175449,9,179280,134,5,89,8,7,5,1,179280,5,3,2,1,0,0,1,66.4179104477612,3.73134328358209,5.2238805970149205,0.746268656716418,-0.6931816909999999,52.04109365,0106000020E61000000100000001030000000100000008000000BA99632E3726E6BF3F08A4924F054A409138604CF61EE6BF35D2005555054A406DFC1C2EBB18E6BF2A00103547054A40215A55649930E6BFB264ADA42E054A408771FEF65637E6BF7E38500640054A40AD4F743F7B2DE6BF939C20584A054A400DCD07C1032AE6BF5F725ECE5E054A40BA99632E3726E6BF3F08A4924F054A40,E06000042,Milton Keynes,E12000008,South East,2,Cosmopolitans,2d,Aspiring and Affluent,2d1,Urban Cultural Mix
E00084546,8,179385,238,38,83,19,11,7,30,179385,8,27,7,2,4,0,5,34.8739495798319,15.966386554621801,4.6218487394958,12.605042016806701,-0.770473965,52.01836544,0106000020E6100000010000000103000000010000000F00000064534CE5F19AE8BF7F29D15F80024A40781516EF5963E8BF35491D3B27024A40396BA264A591E8BFA787FD8409024A40C2ED85259297E8BF7DFCC01021024A40C0AC1D9A33A0E8BF73892D7311024A4022C3FD4D46A8E8BF8B9D6B5B29024A40FD5BA4EBBDB0E8BFE19F4DFA0F024A401EE87D0A52C0E8BF30A3E8D844024A40228A12ADACBBE8BF5B86F10D4B024A406981F21C94AEE8BFB8AFE7B24B024A403F7CE7A264B3E8BF859F55B36C024A403E98DEA716A1E8BFF425076B72024A40A54332AB45B3E8BF77A05E5F7E024A403238FB0747AFE8BF2A576E04A2024A4064534CE5F19AE8BF7F29D15F80024A40,E06000042,Milton Keynes,E12000008,South East,4,Multicultural Metropolitans,4a,Rented Family Living,4a1,Private Renting Young Families
E00084547,11,179386,252,34,129,29,5,8,18,179386,12,1,5,0,3,1,2,51.19047619047621,13.492063492063501,1.98412698412698,7.142857142857139,-0.776068357,52.018318,0106000020E6100000010000000103000000010000000C000000C4E00920FDC7E8BF9179649580024A401747606EE3C1E8BFDAD884E070024A402DE54E6EEEC5E8BFD02B424E5B024A405D0665ADF9CAE8BF73BB7DED2E024A4090B29DB20AE6E8BFE06DCBE61C024A40D523568CBDE4E8BF136A6D0340024A40A7B7CA4633EBE8BF5FFF727D54024A40AA0D2F6BA1DAE8BFA84E170D76024A40F4B6B402DBD0E8BF0ECAAAE65E024A40E574362624D2E8BF3ECCBAAB7F024A40134F4EB0C3C7E8BF37B8E4DF83024A40C4E00920FDC7E8BF9179649580024A40,E06000042,Milton Keynes,E12000008,South East,4,Multicultural Metropolitans,4c,Asian Traits,4c1,Achieving Minorities
E00084544,7,179387,240,32,116,22,10,3,35,179387,8,5,2,0,4,0,6,48.3333333333333,13.333333333333302,4.16666666666667,14.583333333333302,-0.7612976,52.00809843,0106000020E61000000100000001030000000100000008000000D2D83FFE4268E8BFCAFDEAFC32014A4046BC73730354E8BFB9C3636A19014A40F093114F1A4FE8BF2763126F08014A40166A3FE9A147E8BFB29AF75B09014A40A025C0B86E5BE8BFAEC526D8DE004A4096433D06B065E8BF2C4C1302F4004A40192AD0443272E8BFAFBB927011014A40D2D83FFE4268E8BFCAFDEAFC32014A40,E06000042,Milton Keynes,E12000008,South East,5,Urbanites,5a,Urban Professionals and Families,5a2,Multi-Ethnic Professionals with Families
E00084542,6,179389,219,24,107,24,11,5,26,179389,13,2,1,2,1,1,7,48.8584474885845,10.958904109589,5.02283105022831,11.8721461187215,-0.7766480840000001,52.01964665,0106000020E6100000010000000103000000010000000D0000004E08067B8ED2E8BF0ACF28169F024A40134F4EB0C3C7E8BF37B8E4DF83024A40E574362624D2E8BF3ECCBAAB7F024A40F4B6B402DBD0E8BF0ECAAAE65E024A40AA0D2F6BA1DAE8BFA84E170D76024A40A7B7CA4633EBE8BF5FFF727D54024A400A98E8FDA2EDE8BF5C09FE7963024A405F8F63C8A0E5E8BFEF63E07675024A40A3A4AE2435EDE8BF11809A318D024A400056B94699DCE8BFE4E372D4B0024A40F810D3AEDCD6E8BF11CAE169A6024A402384D14148DCE8BF9D25A04895024A404E08067B8ED2E8BF0ACF28169F024A40,E06000042,Milton Keynes,E12000008,South East,4,Multicultural Metropolitans,4c,Asian Traits,4c3,Inner City Ethnic Mix
E00084543,13,179390,301,37,142,35,7,17,32,179390,6,7,5,3,1,1,2,47.17607973421929,12.2923588039867,2.3255813953488396,10.6312292358804,-0.7655408640000001,52.01002273,0106000020E61000000100000001030000000100000011000000D66FF097595DE8BF31E75D3A67014A40833A4335AC60E8BF16BC394759014A40F3C50CEF6B58E8BF5F92941C4B014A40522C399CA564E8BFE9C9D9813F014A4020EF5887556AE8BF355FD80933014A4021FCD81C007CE8BF8C97EBB746014A408B9AC6ED0383E8BFBAD79EF533014A4011E42B2D4F7BE8BF94FAB4413A014A4034F672E24D76E8BFEC982E9C2E014A406FE56DAF348CE8BF71E86B9815014A400CA5B271A693E8BF2BEA6C210F014A40A6030189AC8FE8BF594A7B1D31014A40F12994123E8EE8BF8018C57242014A409E6395A18077E8BF97BDFA656B014A4026941A2C5879E8BF822DDF5F7E014A40626132F86979E8BF54A391CEA3014A40D66FF097595DE8BF31E75D3A67014A40,E06000042,Milton Keynes,E12000008,South East,4,Multicultural Metropolitans,4c,Asian Traits,4c1,Achieving Minorities
E00084540,4,179391,232,23,150,26,7,1,10,179391,3,6,2,1,2,0,3,64.65517241379311,9.91379310344828,3.01724137931034,4.31034482758621,-0.7801936290000001,52.00656716,0106000020E6100000010000000103000000010000000C00000056FA753B3205E9BF9A74B03AD1004A4067331BE834F9E8BFF6C45451E1004A40C27080D621E4E8BFA91A12A509014A400ED86B576CDBE8BF1D483DD1FF004A404F3468D273E1E8BF1AAFA93DEF004A4078BB4AED83E6E8BF0A4D9183F6004A403D28E1181FF4E8BF8D77C185D0004A405584D2283AF4E8BF37B98AE9CF004A408D79FB94CEFDE8BF18024F43BA004A40FD5A80D6C2FBE8BF67FED0E1AE004A404BC79D77430EE9BF3F6AC38CAE004A4056FA753B3205E9BF9A74B03AD1004A40,E06000042,Milton Keynes,E12000008,South East,4,Multicultural Metropolitans,4c,Asian Traits,4c3,Inner City Ethnic Mix
E00084541,18,179392,394,46,195,42,11,17,27,179392,28,3,7,6,2,1,2,49.492385786802,11.6751269035533,2.79187817258883,6.85279187817259,-0.7805446159999999,52.01782095,0106000020E6100000010000000103000000010000000D000000A3A4AE2435EDE8BF11809A318D024A405F8F63C8A0E5E8BFEF63E07675024A400A98E8FDA2EDE8BF5C09FE7963024A40A7B7CA4633EBE8BF5FFF727D54024A40D523568CBDE4E8BF136A6D0340024A4090B29DB20AE6E8BFE06DCBE61C024A4051638BD7D9EAE8BF9F0D7A0AFA014A40EFBEB414B1F4E8BF7B786B6FEE014A40071A54A217FEE8BF4BCD7AF4E2014A4055BA2FCB091FE9BF21C6BCC130024A4098E5D7398108E9BFB0930E6C6D024A40F16EE91327F0E8BFB90F77C8A4024A40A3A4AE2435EDE8BF11809A318D024A40,E06000042,Milton Keynes,E12000008,South East,5,Urbanites,5a,Urban Professionals and Families,5a2,Multi-Ethnic Professionals with Families
E00084548,14,179394,376,62,163,36,18,12,32,179394,18,10,11,3,1,2,7,43.35106382978721,16.4893617021277,4.787234042553191,8.51063829787234,-0.776222753,52.01628226,0106000020E61000000100000001030000000100000012000000228A12ADACBBE8BF5B86F10D4B024A401EE87D0A52C0E8BF30A3E8D844024A40FD5BA4EBBDB0E8BFE19F4DFA0F024A40902B96D551BAE8BFB521B670F4014A408691A4F4A0C2E8BF1A13D4041C024A407211DBAFAEC7E8BF68563D3F2A024A408BE2D13113CDE8BF308F5E2F23024A400738CA03B0CAE8BFC836500701024A40674A2B7169DCE8BF423601D30A024A40442EB1451AE3E8BF67275DDCE5014A40255AC963D7E3E8BF669C4830C0014A40EFBEB414B1F4E8BF7B786B6FEE014A4051638BD7D9EAE8BF9F0D7A0AFA014A4090B29DB20AE6E8BFE06DCBE61C024A405D0665ADF9CAE8BF73BB7DED2E024A402DE54E6EEEC5E8BFD02B424E5B024A4065FE322AB9B7E8BF8AA9FF425B024A40228A12ADACBBE8BF5B86F10D4B024A40,E06000042,Milton Keynes,E12000008,South East,4,Multicultural Metropolitans,4a,Rented Family Living,4a3,Commuters with Young Families
E00084549,13,179395,304,34,140,38,15,12,35,179395,11,3,3,1,2,1,3,46.0526315789474,11.184210526315802,4.934210526315789,11.5131578947368,-0.7682793109999999,52.01273423,0106000020E61000000100000001030000000100000017000000180395897661E8BF0945ED8624024A407096E063595CE8BFEFE33193B1014A40D66FF097595DE8BF31E75D3A67014A40626132F86979E8BF54A391CEA3014A4026941A2C5879E8BF822DDF5F7E014A409A075E9CC87DE8BF4D724C4080014A40B7376C8E8E7EE8BF664F08A99A014A40698C8B42DF88E8BFE43BFB438B014A40D16D0754C392E8BF7AECFB95A1014A40DFA6EBFF289DE8BF9CCE21F699014A405529D1748995E8BFB886AF3778014A4058DEDDDFAB9DE8BFCC9244A475014A401140A9C626A4E8BF1AE9250CA2014A404830839C45A8E8BF126C2E0783014A40EEE253C723B9E8BFC4A4574E73014A40189874A828B8E8BF19F1D0D579014A401853C9E34AABE8BFC5E711608B014A40B1F9B0B5CEB1E8BF3F569ED683014A407DE546A924AFE8BF30C682B3A8014A403998C9E91FB5E8BF7E3F5474BB014A40396BA264A591E8BFA787FD8409024A40781516EF5963E8BF35491D3B27024A40180395897661E8BF0945ED8624024A40,E06000042,Milton Keynes,E12000008,South East,6,Suburbanites,6a,Suburban Achievers,6a1,Indian Tech Achievers
E00084648,18,179406,292,37,99,36,9,6,43,179406,23,10,11,3,4,1,2,33.9041095890411,12.6712328767123,3.08219178082192,14.726027397260301,-0.7828594259999999,52.02837442,0106000020E61000000100000001030000000100000014000000B599D76BAFF3E8BF0F0C9C32F9034A40A935CFA62CE3E8BF89A73BC5F8034A403B1EE2F796DEE8BFC615991BE4034A400D35461942C7E8BFB59317ABDC034A40218B483363CCE8BFB4742A08A1034A40A3C055422BD2E8BF3704B93A88034A40D4D94C4621E4E8BFF871C1576F034A4081F2F7CAE7E4E8BF0564662755034A40F086A322A6F5E8BFF6734B2251034A40120231F48EF5E8BFAB42A18C59034A40835770A25F17E9BF30F81782A0034A406D050AB4381BE9BF34F488CF91034A40BE63ABB98911E9BFB96A3BD47B034A401B0996F47C19E9BF87AAB85063034A40BEF92CA1E629E9BFD030AEC97A034A4068976FD78723E9BF315C7CF1A1034A40A17DD940D91BE9BF1BCA9E82AA034A40B808655CA10FE9BFB8F2829BF6034A4065CB267F5DFFE8BF908157ADE8034A40B599D76BAFF3E8BF0F0C9C32F9034A40,E06000042,Milton Keynes,E12000008,South East,5,Urbanites,5a,Urban Professionals and Families,5a2,Multi-Ethnic Professionals with Families
E00084649,12,179407,217,23,115,18,8,9,20,179407,9,2,1,0,0,0,3,52.9953917050691,10.5990783410138,3.68663594470046,9.21658986175115,-0.783115095,52.026467100000005,0106000020E6100000010000000103000000010000000B000000120231F48EF5E8BFAB42A18C59034A40F086A322A6F5E8BFF6734B2251034A40A59A4E982901E9BF60D9725558034A407CC336890907E9BF00F520982F034A40947C53372F2DE9BF5C90CE5C72034A40BEF92CA1E629E9BFD030AEC97A034A401B0996F47C19E9BF87AAB85063034A40BE63ABB98911E9BFB96A3BD47B034A406D050AB4381BE9BF34F488CF91034A40835770A25F17E9BF30F81782A0034A40120231F48EF5E8BFAB42A18C59034A40,E06000042,Milton Keynes,E12000008,South East,4,Multicultural Metropolitans,4c,Asian Traits,4c3,Inner City Ethnic Mix
E00084736,7,179767,249,46,100,24,7,7,41,179767,7,5,5,0,2,0,2,40.1606425702811,18.473895582329302,2.8112449799196804,16.4658634538153,-0.714115058,52.08350375,0106000020E61000000100000001030000000100000014000000BFE236ABDFBEE6BFF0B98468BF0A4A40E67FE99C65CEE6BF3D32EBE4B80A4A4085C2EF3616C7E6BF1908784BA00A4A40F5FC537B21CCE6BF93CC05D09E0A4A404D3C328836D1E6BF3EE7634CAC0A4A4047E5933ADEEDE6BF5E6A5772730A4A40E37765E1EEEFE6BF7B9143B48E0A4A4068FA9BA933E8E6BF27A13BD5930A4A40E93D79AEF9E8E6BFC85C1DEAA00A4A40D946167A1EF4E6BFAE7E1E47AB0A4A409B7BA6BA77F0E6BFEE8E7538B50A4A40A95F220BC0FCE6BF8D25B846CE0A4A40216771962EF8E6BF2716D532DF0A4A405026C055A0DAE6BFEF4C2E55C10A4A40E375041C91D8E6BF04A399DADB0A4A40C04C0BD49BCAE6BF9A9A6A0BC80A4A40819D43E960C9E6BF4A984961DD0A4A4004D6A87EC399E6BFEA9FD621020B4A409E95CD4911B2E6BFE88A6995C60A4A40BFE236ABDFBEE6BFF0B98468BF0A4A40,E06000042,Milton Keynes,E12000008,South East,5,Urbanites,5a,Urban Professionals and Families,5a1,White Professionals
E00084737,9,179769,272,39,119,27,9,12,36,179769,12,7,2,3,3,0,1,43.75,14.338235294117599,3.30882352941176,13.235294117647099,-0.71149802,52.08280289,0106000020E6100000010000000103000000010000000C000000BFE236ABDFBEE6BFF0B98468BF0A4A401A79C3D832C1E6BFF0055D81AE0A4A401490A5C6D1B4E6BFE1AC197CB40A4A400A38BD561BB3E6BFA9C123B7980A4A403AD26FCCE4BFE6BFDFAD6A1C7D0A4A404AF68B5A91CBE6BFF63CEC18600A4A40E471EFE16FDDE6BF5485CF65760A4A409E1DF49A8DD9E6BF2F9709BB900A4A40F5FC537B21CCE6BF93CC05D09E0A4A4085C2EF3616C7E6BF1908784BA00A4A40E67FE99C65CEE6BF3D32EBE4B80A4A40BFE236ABDFBEE6BFF0B98468BF0A4A40,E06000042,Milton Keynes,E12000008,South East,6,Suburbanites,6b,Semi-Detached Suburbia,6b2,White Suburban Communities
E00084734,9,179771,272,40,144,30,9,6,22,179771,7,3,2,1,3,0,1,52.94117647058821,14.705882352941199,3.30882352941176,8.08823529411765,-0.7265475,52.08412099,0106000020E6100000010000000103000000010000000D00000057D1B2F9343AE7BF02547A61E50A4A40A16918461137E7BF267F9AC6CE0A4A408165909D7A3DE7BF57403A17CE0A4A4060282E185841E7BFEE53C429BA0A4A4098C7A22EB233E7BFD97A5A5BBF0A4A4077BB9070E92BE7BFB2CA4BEF9C0A4A4003457B699939E7BFB13F1779880A4A407B84E46D0F4DE7BF80BDE672BC0A4A40EE1F73C0304DE7BFD9E83747BD0A4A40A176477BFB42E7BFE05D4E12DA0A4A400FE02078DA49E7BF6509426FDD0A4A4045F104A9DC49E7BF0AF1C30CED0A4A4057D1B2F9343AE7BF02547A61E50A4A40,E06000042,Milton Keynes,E12000008,South East,5,Urbanites,5a,Urban Professionals and Families,5a1,White Professionals
